name,address,image,rating,description,totalscore,cantcomment
Dover Garden Suite,315 Martin St,Dover_Garden_Suite.png,9.99674916267395,"Hotels,Hotels and motels,Lodging,Hotels Motels,Motels,Hotel",9.99674916267395,1
Hampton Inn Suites Las Cruces I-10,1641 Hickory Loop,Hampton_Inn_Suites_Las_Cruces_I-10.png,9.996748566627502,"Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel",9.996748566627502,1
Cobblestone Inn Suites-holyoke,805 S Interocean Ave,Cobblestone_Inn_Suites-holyoke.png,9.996747970581056,"Hotels and motels,Hotel",9.996747970581056,1
Residence Inn By Marriott Phoenix Nw/surprise,16418 N Bullard Ave,Residence_Inn_By_Marriott_Phoenix_Nw_surprise.png,9.996737837791445,"Hotels and motels,Hotel",19.99347567558289,2
Super 8-dalton,911 Market St,Super_8-dalton.png,9.996724277734756,"Hotels and motels,Hotel",9.996724277734756,1
Home2 Suites by Hilton Waco,2500 Bagby Avenue,Home2_Suites_by_Hilton_Waco.png,9.996724277734756,"Hotels,Lodging,Hotels Motels,Hotel",19.99344855546952,2
Microtel Inn & Suites By Wyndham Shelbyville,1207 N Main St,Microtel_Inn___Suites_By_Wyndham_Shelbyville.png,9.996698945760729,"Hotels,Lodging,Hotels Motels,Hotel",9.996698945760729,1
Worldmark Deer Harbor,31 Jack And Jill Pl,Worldmark_Deer_Harbor.png,9.996688216924667,"Hotels,Hotels and motels,Resorts,Hotel",9.996688216924667,1
Best Western Plus University Inn,3051 W State St,Best_Western_Plus_University_Inn.png,9.996681809425354,"Hotels Motels,Hotel",9.996681809425354,1
Fairfield Inn Suites Austin NorthwestResearch Blvd,13087 N Highway 183,Fairfield_Inn_Suites_Austin_NorthwestResearch_Blvd.png,9.996657967567444,"Hotels,Corporate Lodging,Lodging,Hotel",9.996657967567444,1
Americas Best Value Inn,1408 N US Highway 65,Americas_Best_Value_Inn.png,9.99665141105652,"Hotels,Motel,Lodging,Hotels & Motels,Motels,Hotel",9.99665141105652,1
Campfire Lodge Resort,155 Campfire Lane,Campfire_Lodge_Resort.png,9.99664545059204,"Hotels,Resorts,Hotel",9.99664545059204,1
Best Western Plus Grand Island Inn Suites,2707 S Locust St,Best_Western_Plus_Grand_Island_Inn_Suites.png,9.996626898646356,"Hotels,Hotel and motel consultants,Hotels and motels,Hotel and motel reservations,Travel and Tourism,Hotel and motel mgmt.,Lodging,Hotels Motels,Motels,Hotel",19.99325379729271,2
The Bryant Park Hotel,40 West 40th Street,The_Bryant_Park_Hotel.png,9.996619522571564,"Hotels,Hotel",19.993239045143127,2
Countryside Suites,6750 Wildcat Dr,Countryside_Suites.png,9.99661698937416,"Hotels,Lodging,Hotels Motels,Motels,Hotel",9.99661698937416,1
Homewood Suites by Hilton Saratoga Springs,3368 South Broadway,Homewood_Suites_by_Hilton_Saratoga_Springs.png,9.996613636612892,"Hotels Motels,Hotel",19.993227273225784,2
Courtyard Monroe Airport,4915 Pecanland Mall Dr,Courtyard_Monroe_Airport.png,9.996607601642609,"Hotels Motels,Hotel",19.993215203285217,2
Hotel Nauvoo,1290 Mulholland St,Hotel_Nauvoo.png,9.996605962514876,"Hotels,Lodging,Hotels Motels,Food & Entertainment,Restaurants,Hotel",19.993211925029755,2
Best Western Thunderbird Motel,900 S Jefferson Ave,Best_Western_Thunderbird_Motel.png,9.996594389279684,"Hotels Motels,Hotels & Motels,Hotel",29.98978316783905,3
Best Western Plus Arroyo Roble Hotel & Creekside Villas,400 N State Route 89A,Best_Western_Plus_Arroyo_Roble_Hotel___Creekside_Villas.png,9.996584057807922,"Hotels and motels,Resorts,Budget Hotels,Travel and Tourism,Lodging,Luxury Hotels,Family-friendly Hotels,Motels,Hotels,Extended Stay,Hotel and motel reservations,Hotel and motel mgmt.,Hotels Motels,Hotels & Motels,Hotel,Business Hotels",19.993168115615845,2
Silver Baron Lodge,2900 Deer Valley Dr E,Silver_Baron_Lodge.png,9.996567765871683,"Hotels Motels,Hotel and Resort",29.98970329761505,3
Ocean Beach Hotel,5080 Newport Ave,Ocean_Beach_Hotel.png,9.996560513973236,"Hotels and motels,Hotel and motel reservations,Hotel",9.996560513973236,1
Covered Bridge Motel Apartments,346 S US Highway 41,Covered_Bridge_Motel_Apartments.png,9.996560513973236,"Hotels and motels,Hotel and motel reservations,Hotel",9.996560513973236,1
Best Western Anthony/West El Paso,9401 S Desert Blvd,Best_Western_Anthony_West_El_Paso.png,9.996540248394012,"Hotels Motels,Hotel",9.996540248394012,1
Comfort Suites Bakersfield,3115 Camino del Rio Ct,Comfort_Suites_Bakersfield.png,9.996534064412115,"Hotels and motels,Motel,Hotel",19.99306812882424,2
Hampton Inn Easton,8058 Ocean Gtwy,Hampton_Inn_Easton.png,9.996511712670326,"Hotels,Corporate Lodging,Lodging,Hotel",19.99302342534065,2
Inn At Cannon Beach,3215 S Hemlock St,Inn_At_Cannon_Beach.png,9.996510595083237,"Resorts,Hotels Motels,Hotel and Motel,Hotels & Motels,Hotel",9.996510595083237,1
The Rose & Thistle Bed & Breakfast,132 Chestnut St,The_Rose___Thistle_Bed___Breakfast.png,9.996507614850998,"Hotels Motels,Hotel",19.993015229702,2
Comfort Inn & Suites,3520 North Highway 98,Comfort_Inn___Suites.png,9.996501058340073,"Hotels Motels,Hotel",9.996501058340073,1
Salt Creek Lodge,2702 N Central Ave,Salt_Creek_Lodge.png,9.996446073055267,"Resorts,Lodging,Hotels Motels,Hotel",9.996446073055267,1
Economy Inn Suites,411 E Poplar St,Economy_Inn_Suites.png,9.996417611837389,"Hotels and motels,Budget Hotels,Travel & Transport,Hotels Motels,Hotels & Motels,Hotel",9.996417611837389,1
Best Western Suites Near Opryland,201 Music City Cir,Best_Western_Suites_Near_Opryland.png,9.996372610330582,"Hotels,Hotel & Motel Reservations,Hotels and motels,Hotel and motel reservations,Hotel and motel mgmt.,Lodging,Hotels Motels,Accommodations & Lodging,Motels,Hotel",9.996372610330582,1
Quality Inn-alcoa,206 Corporate Pl,Quality_Inn-alcoa.png,9.996359646320345,"Hotels and motels,Hotel and motel reservations,Hotel",9.996359646320345,1
Americas Best Value Inn Green River,2125 E Main St,Americas_Best_Value_Inn_Green_River.png,9.996356219053268,"Hotels,Hotel and motel consultants,Hotels and motels,Lodging,Hotels Motels,Motels,Hotel",19.992712438106537,2
Hyatt Place Fort Worth-Cityview,5900 Cityview Blvd,Hyatt_Place_Fort_Worth-Cityview.png,9.996346235275269,"Hotels and motels,American restaurants,Hotel,Restaurants",9.996346235275269,1
Bardessono,6526 Yount St,Bardessono.png,9.99634176492691,"Hotels,Bar,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Hotel,Restaurants,Hotel and Bar",19.99268352985382,2
Comfort Suites,44 Montage Mountain Rd.,Comfort_Suites.png,9.99631737669309,"Hotels,Budget Hotels,Corporate Lodging,Tourist Hotels,Lodging,Hotels Motels,Motels,Family-friendly Hotels,Business Hotels,Hotel",29.98895213007927,3
The Blennerhassett Hotel,320 Market St,The_Blennerhassett_Hotel.png,9.996313638985155,"Hotels,Hotels Motels,Motels,Hotels & Motels,Hotel",39.98525455594063,4
Residence Inn By Marriott Denver Cherry Creek,670 S Colorado Blvd,Residence_Inn_By_Marriott_Denver_Cherry_Creek.png,9.996302276849748,"Hotels and motels,Hotel",9.996302276849748,1
Marco Polo's @ The Viana Hotel & Spa,3998 Brush Hollow Rd,Marco_Polo_s_@_The_Viana_Hotel___Spa.png,9.99627485871315,"Hotels,Restaurant,Restaurants,Hotel",9.99627485871315,1
Holiday Inn Express Murrysville-Delmont,6552 State Route 22,Holiday_Inn_Express_Murrysville-Delmont.png,9.996258616447449,"Budget Hotels,Resorts,Corporate Lodging,Lodging,Banquet Halls and Reception Facilities,Motels,Hotels,Family-Friendly Hotels,Weekend Getaway Hotels,Tourist Hotels,Hotels & Motels,Hotel,Beach Hotels,Business Hotels",9.996258616447449,1
Comfort Inn,1818 El Camino Real,Comfort_Inn.png,9.99624252319336,"Hotels,Hotels and motels,Budget Hotels,Corporate Lodging,Lodging,Hotels Motels,Motels,Family-friendly Hotels,Hotel,Business Hotels",9.99624252319336,1
"Winterton Suites, Duchesne",75 S 100 W,"Winterton_Suites,_Duchesne.png",9.996239840984344,"Hotels,Hotel",9.996239840984344,1
Hampton Inn-bainbridge,1522 Tallahassee Hwy,Hampton_Inn-bainbridge.png,9.996225833892822,"Hotels and motels,Hotel",9.996225833892822,1
Four Points By Sheraton Mall Of America Minneapolis Airport,7745 Lyndale Ave S,Four_Points_By_Sheraton_Mall_Of_America_Minneapolis_Airport.png,9.99622106552124,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Hotel",9.99622106552124,1
Fairfield Inn Suites Frederick,5220 Westview Dr,Fairfield_Inn_Suites_Frederick.png,9.996209442615507,"Hotels,Hotels and motels,Hotel and motel reservations,Corporate Lodging,Lodging,Hotel",19.99241888523101,2
Garden Place Suites,100 N Garden Ave,Garden_Place_Suites.png,9.996201246976852,"Hotels,Lodging,Hotels Motels,Motels,Hotel",9.996201246976852,1
Days Inn-henryetta,810 E Trudgeon St,Days_Inn-henryetta.png,9.9961756169796,"Hotels and motels,Hotel and motel reservations,Hotels Motels,Hotel",9.9961756169796,1
Falling Waters River Resort,15729 Sierra Way,Falling_Waters_River_Resort.png,9.996123015880585,"Hotels and motels,Resorts,Hotels Motels,Hotel",9.996123015880585,1
Courtyard Orlando Lake Mary North,135 International Pkwy,Courtyard_Orlando_Lake_Mary_North.png,9.996117502450945,"Hotels,Corporate Lodging,Lodging,Motels,Hotel",9.996117502450945,1
Courtyard Tuscaloosa,4115 Courtney Dr,Courtyard_Tuscaloosa.png,9.99611273407936,"Hotels Motels,Hotels & Motels,Hotel",29.988338202238083,3
Quality Inn,150 Etta Gray St,Quality_Inn.png,9.996104091405869,"Hotels,Corporate Lodging,Motel,Hotels Motels,Motels,Hotels & Motels,Hotel",9.996104091405869,1
Home2 Suites by Hilton Murfreesboro,909 North Thompson Lane Bldg A,Home2_Suites_by_Hilton_Murfreesboro.png,9.996098428964617,"Hotels Motels,Hotel",9.996098428964617,1
Econo Lodge Inn & Suites Carrollton Smithfield,20080 Brewer's Neck Blvd.,Econo_Lodge_Inn___Suites_Carrollton_Smithfield.png,9.996093660593033,"Hotels Motels,Hotel",9.996093660593033,1
McCloud Mercantile Hotel,241 Main St,McCloud_Mercantile_Hotel.png,9.996090432008108,"Hotels,Internet Cafes,Store Fronts,Hotel",29.988271296024323,3
Hotel Flora and Fauna,400 River Rd,Hotel_Flora_and_Fauna.png,9.99607726931572,"Hotels and motels,Hotel and motel reservations,Hotel",9.99607726931572,1
Dauphine Orleans Hotel,415 Dauphine Street,Dauphine_Orleans_Hotel.png,9.99607279896736,"Hotels,Lodging,Hotel",9.99607279896736,1
Quillayute River Resort LLC,473 Mora Rd,Quillayute_River_Resort_LLC.png,9.996070563793182,"Resorts,Hotels and motels,Lodging,Washington (wa),Hotels Motels,Hotel",9.996070563793182,1
Economy Inn,4805 S Old State Road 37,Economy_Inn.png,9.996061027050018,"Hotels,Hotel",9.996061027050018,1
Hampton Inn-orange City,914 8th St Se,Hampton_Inn-orange_City.png,9.996025785803797,"Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel",19.99205157160759,2
Super 8 Forney,103 W Us Highway 80,Super_8_Forney.png,9.996023625135422,"Hotels,Family-Friendly Hotels,Budget Hotels,Tourist Hotels,Lodging,Hotels Motels,Motels,Business Hotels,Hotel",9.996023625135422,1
Henry Howard Hotel,2041 Prytania St,Henry_Howard_Hotel.png,9.996023029088974,"Hotels and motels,Hotel and motel reservations,Hotel",19.992046058177948,2
Hampton Inn Columbus/Taylorsville/Edinburgh,12161 N US 31,Hampton_Inn_Columbus_Taylorsville_Edinburgh.png,9.99599002301693,"Hotels Motels,Hotel",19.99198004603386,2
Agate Beach Motel,175 NW Gilbert Way,Agate_Beach_Motel.png,9.995984931786856,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Motels,Hotel",29.987954795360565,3
Refuge Inn,7058 Maddox Blvd,Refuge_Inn.png,9.99597430229187,"Hotels and motels,Hotel",39.98389720916748,4
Comfort Inn Traverse City,460 Munson Ave,Comfort_Inn_Traverse_City.png,9.995971024036407,"Hotels,Budget Hotels,Corporate Lodging,Lodging,Hotels Motels,Motels,Family-friendly Hotels,Hotels & Motels,Business Hotels,Hotel",9.995971024036407,1
Willows Motel,303 Ne Main St,Willows_Motel.png,9.995967224240305,"Hotels,Hotels and motels,Hotel",19.99193444848061,2
Home2 Suites by Hilton Clarksville/Ft. Campbell,3020 Mr C Dr,Home2_Suites_by_Hilton_Clarksville_Ft._Campbell.png,9.995956122875214,"Hotels,Hotels and motels,Lodging,Hotel",9.995956122875214,1
Best Western Rose Garden Inn,740 Freedom Blvd,Best_Western_Rose_Garden_Inn.png,9.995949566364288,"Hotels Motels,Hotel",9.995949566364288,1
Renwick Clifton House,27 Barclay St,Renwick_Clifton_House.png,9.995942264795303,"Bed Breakfasts,Hotels Motels,Hotel",19.991884529590607,2
Spur Of The Moment Ranch,14221 Helen Ln,Spur_Of_The_Moment_Ranch.png,9.995932877063751,"Resorts,Hotels Motels,Hotel",9.995932877063751,1
Sleep Inn,3620 Candlers Mountain Rd,Sleep_Inn.png,9.995915442705154,"Hotels,Corporate Lodging,Motel,Lodging,Motels,Hotels & Motels,Hotel",9.995915442705154,1
Best Western Plus Lockport Hotel,515 S Transit St,Best_Western_Plus_Lockport_Hotel.png,9.995896741747856,"Corporate Housing,Hotels,Hotels and motels,Hotel and motel reservations,Hotel and motel mgmt.,Lodging,Hotels Motels,Hotel",19.991793483495712,2
Flamingo Motel,1612 Buffalo Jones Ave,Flamingo_Motel.png,9.995860755443571,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Motels,Hotel",9.995860755443571,1
Omni San Diego Hotel,675 L Street,Omni_San_Diego_Hotel.png,9.995850175619124,"Hotels,Lodging,Hotel",19.99170035123825,2
Comfort Inn,1417 Barlow Rd,Comfort_Inn.png,9.995811581611632,"Hotels,Budget Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotels Motels,Motels,Family-friendly Hotels,Hotels & Motels,Hotel,Business Hotels",19.991623163223267,2
Travelodge Chambersburg,565 Lincoln Way E,Travelodge_Chambersburg.png,9.99579720199108,"Hotels and motels,Budget Hotels,Hotels Motels,Hotel",19.99159440398216,2
Marriott's Grand Chateau,75 East Harmon Avenue,Marriott_s_Grand_Chateau.png,9.99577060341835,"Resorts,Hotels Motels,Hotel",29.98731181025505,3
Hilton Garden Inn San Bernardino,1755 S Waterman Ave,Hilton_Garden_Inn_San_Bernardino.png,9.995760396122932,"Hotels Motels,Hotel",19.991520792245865,2
Hotel Cape Charles,235 Mason Ave,Hotel_Cape_Charles.png,9.995748028159142,"Hotels,Hotels and motels,Hotel",39.982992112636566,4
Residence Inn Springfield South,2915 Stanford Ave,Residence_Inn_Springfield_South.png,9.995748028159142,"Travel & Transport,Hotels & Motels,Hotel",39.982992112636566,4
Gaia Hotel Spa Redding an Ascend Hotel Collection Member,4125 Riverside Pl,Gaia_Hotel_Spa_Redding_an_Ascend_Hotel_Collection_Member.png,9.995718449354172,"Hotels,Resort,Resort and Hotel,General Travel,Hotel",9.995718449354172,1
Best Western Bowery Hanbee Hotel,231 Grand St,Best_Western_Bowery_Hanbee_Hotel.png,9.995685294270515,"Hotels Motels,Hotel",19.99137058854103,2
The Historic Elk Mountain Hotel,102 E Main St,The_Historic_Elk_Mountain_Hotel.png,9.995663662751516,"Hotels and motels,Hotel and motel reservations,Hotel",29.986990988254547,3
Inn At Nye Beach,729 Nw Coast St,Inn_At_Nye_Beach.png,9.995651990175247,"Hotels,Bed and Breakfast and Inns,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Motels,Hotels & Motels,Hotel",9.995651990175247,1
El Rancho Motel,370 Orange Ave,El_Rancho_Motel.png,9.99560445547104,"Hotels and motels,Hotel and motel reservations,Hotels Motels,Hotel",9.99560445547104,1
Hacienda Hot Springs Inn,12885 Eliseo Rd,Hacienda_Hot_Springs_Inn.png,9.99553993344307,"Other Personal Services,Hotels and motels,Hotel and motel reservations,Hot springs,Hotels & Motels,Hotel",9.99553993344307,1
DOR Cros Inn,1922 Lobdell Point Rd,DOR_Cros_Inn.png,9.995529651641846,"Hotels and motels,Hotel",9.995529651641846,1
Hilton Garden Inn Auburn/Opelika,2555 Hilton Garden Dr,Hilton_Garden_Inn_Auburn_Opelika.png,9.995475560426712,"Hotels,Lodging,Hotel",9.995475560426712,1
Residence Inn Portland North Vancouver,8005 NE Parkway Dr,Residence_Inn_Portland_North_Vancouver.png,9.99547282854716,"Hotels,Motel,Lodging,Hotels Motels,Hotel",29.98641848564148,3
Midland Railroad Hotel,414 26th St,Midland_Railroad_Hotel.png,9.995431303977966,"Hotels and motels,Restaurants,Hotel",9.995431303977966,1
Kodiak Island Resort,101 1st St,Kodiak_Island_Resort.png,9.995391219854357,"Hotels,Resorts,Hotels and motels,Hotel and motel reservations,Hotels Motels,Hotels & Motels,Lodges",9.995391219854357,1
Hotel Indigo-los Angeles Downtown,899 Francisco St,Hotel_Indigo-los_Angeles_Downtown.png,9.995387643575668,"Hotels and motels,Resorts,Meeting Facilities,Lodging,Luxury Hotels,Family-friendly Hotels,Restaurants,Boutique Hotels,Hotel and motel reservations,Weekend Getaway Hotels,Wedding Sites,Tourist Hotels,Hotels Motels,Hotels & Motels,Hotel,Business Hotels,Beach Hotels",9.995387643575668,1
Indian Head Motel,823 E Cloverland Dr,Indian_Head_Motel.png,9.995366632938383,"Hotels,Hotels and motels,Lodging,Hotels Motels,Motels,Hotels & Motels,Hotel",9.995366632938383,1
Mendocino Inn Spa,8211 N Highway 1,Mendocino_Inn_Spa.png,9.995299130678177,"Hotels,Spa,Hotel",9.995299130678177,1
Hyatt Place-Reno/Tahoe Airport,1790 E Plumb Ln,Hyatt_Place-Reno_Tahoe_Airport.png,9.995279610157011,"Hotel and motel consultants,Hotels and motels,American restaurants,Airports,Hotels Motels,Airport Consultants,Hotels & Motels,Hotel,Restaurants",29.98583883047104,3
Carolina Lodge,3620 Saint Matthews Rd,Carolina_Lodge.png,9.995271563529968,"Hotels,Resorts,Travel and Tourism,Lodging,Hotels Motels,Motels,Hotel",9.995271563529968,1
Home2 Suites by Hilton Rock Hill,1285 Old Springdale Road,Home2_Suites_by_Hilton_Rock_Hill.png,9.99524638056755,"Hotels Motels,Hotel",9.99524638056755,1
Austria Haus Hotel,242 E Meadow Dr,Austria_Haus_Hotel.png,9.99519020318985,"Hotels,Hotels and motels,Hotel",9.99519020318985,1
Hampton Inn Suites Dodge City,4002 W Comanche St,Hampton_Inn_Suites_Dodge_City.png,9.995176941156387,"Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel",19.99035388231277,2
Courtyard Seattle Federal Way,31910 Gateway Center Blvd S,Courtyard_Seattle_Federal_Way.png,9.995138347148895,"Hotel,Hotels Motels,Lodging",9.995138347148895,1
Rimrock Hotel Inc,123 E Main St,Rimrock_Hotel_Inc.png,9.995110407471657,"Hotels and motels,American restaurants,Hotels Motels,Hotel,Restaurants",19.99022081494332,2
Hampton Inn & Suites Yuma,1600 East 16th Street,Hampton_Inn___Suites_Yuma.png,9.995086044073105,"Hotels Motels,Hotel",9.995086044073105,1
Briar Rose Inn,314 W 11th St,Briar_Rose_Inn.png,9.995071440935137,"Hotels,Lodging,Hotels Motels,Bed & Breakfast & Inns,Motels,Hotel",29.985214322805405,3
Gateway Lodge,14870 Route 36,Gateway_Lodge.png,9.995050728321075,"Hotels and motels,Hotel and motel reservations,Resorts,Hotel",19.99010145664215,2
Vagabond Inn Fresno,2570 S East Ave,Vagabond_Inn_Fresno.png,9.995047748088837,"Hotels and motels,Hotel and motel reservations,Motel,Hotels Motels,Hotel",9.995047748088837,1
Extended Stay America - Chicago - Rolling Meadows,2400 Golf Rd,Extended_Stay_America_-_Chicago_-_Rolling_Meadows.png,9.994973540306091,"Bed Breakfasts,Budget Hotels,Apartment Hotels,Corporate Lodging,Lodging,Wine Country Hotels,Hotels-Apartment,Motels,Hotels,Travel,Family-Friendly Hotels,Extended Stay,Boutique Hotels,Travel & Transport,Weekend Getaway Hotels,Tourist Hotels,Hotels Motels,Hotels & Motels,Hotel,Beach Hotels,Business Hotels",9.994973540306091,1
Hampton Inn Plant City,2702 Thonotosassa Road,Hampton_Inn_Plant_City.png,9.994972348213196,"Hotels Motels,Hotel",9.994972348213196,1
Days Inn Newton,105 Manchester Ave,Days_Inn_Newton.png,9.994956254959106,"Hotels,Budget Hotels,Lodging,Hotels Motels,Motels,Hotel",9.994956254959106,1
Quality Inn Suites,4124 Lincoln Way W,Quality_Inn_Suites.png,9.994921535253525,"Hotels,Corporate Lodging,Motels,Hotel",9.994921535253525,1
Maplelag,30501 Maplelag Rd,Maplelag.png,9.994903355836868,"Hotels,Resorts,Hotel",19.989806711673737,2
Pomaika'i Lucky Farm BB,835465 Mamalahoa Hwy,Pomaika_i_Lucky_Farm_BB.png,9.994901716709135,"Lodging,Hotels Motels,Hotels & Motels,Hotel",9.994901716709135,1
Hilton Garden Inn Ithaca,130 E Seneca St,Hilton_Garden_Inn_Ithaca.png,9.994901195168495,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Banquet Halls and Reception Facilities,Hotel",19.98980239033699,2
